d,alpha,theta1,theta2,target
2.53360170276186,3.6772294074752088,4.170357238111063,4.193208017062503,-6.784425495248206
2.795236332242757,2.1440635559084518,4.82759955506617,4.376441898580593,-3.432110993789386
2.3371154664863703,3.9592772029203607,4.61030523402157,4.63930156418043,-6.918494373800589
1.7377367932805374,2.196086623393156,4.231242958649984,4.66022831120938,-2.216484026195673
2.8782684753404624,3.3026784749738196,4.476422684007837,4.210931315443482,-6.810895006548053
2.737349054996473,3.044108741282377,4.36674800711122,4.900815120969509,-6.2506427889992375
2.0125966266035915,3.2997943393527103,4.94011228736216,4.713751065939223,-4.720983557310292
2.7822548436600547,2.9472353098719473,4.80382125445418,4.519309559093867,-5.585357943085972
1.8649727992995386,3.1497153020325275,4.616764551821969,4.891811399344606,-4.126899643149761
2.7962828412857608,2.1171038744040365,4.112020138474371,4.501405810489063,-3.291064183636187
2.4147807951048965,2.6240207109661857,4.2683744406877855,4.515356556577353,-4.009756229832082
2.0210672871074307,3.0015837730373387,4.311572855670048,4.231274862770042,-4.055136478437175
1.5569105727026025,2.8869559028224376,4.168116336929957,4.642890448015112,-3.200760284674665
1.0760457349192614,3.209672331486786,4.731429416854044,4.145095019405266,-2.7246954690729632
2.3655640942007974,2.520262063896528,4.721627937309476,4.380446109322481,-3.7510701490669587
2.893942226534377,2.009040326179738,4.351536448430805,4.67377409736739,-3.024026419832115
1.8508443193810162,2.2331789849991517,4.539812564938653,4.6910255295071295,-2.3005543588954516
1.5254197418554931,3.4883466465528663,4.094747287539763,4.552508899261932,-4.125918816182804
2.8125874846339567,3.2770027963129786,4.663710233071907,4.218354464099498,-6.921561105796272
1.1879460026274595,3.30210143082393,4.633745354212122,4.207837770740477,-2.9361013209812423
2.505612821040512,3.443538934370433,4.264863894904951,4.202759288815775,-6.131723350011418
1.1298302340542106,3.175909860142834,4.396219161211728,4.88923739451856,-2.7032499139311206
1.1912055206388752,2.4453731963131706,4.563101668847119,4.572701170910534,-1.7217928367253186
1.8303676084722327,3.368062232153889,4.9820114453113105,4.016590887694498,-6.491325944776126
2.6572289882124975,3.4008790876988764,4.122756208078383,4.7326738582033645,-7.412504005699341
1.8137084048217331,2.9773174131395868,4.400944459911104,4.842112563651103,-3.8631630955661262
1.3533076960362491,3.012026424815469,4.36811773996433,4.26062633208891,-2.734740629337998
2.795383738550677,3.2656862858549136,4.266339323711034,4.653647520900401,-6.7142017707287565
1.5499060215017548,2.4272903180337915,4.707437957003121,4.498086130812948,-2.246910947196547
2.1468097055207176,3.563740654979337,4.3482080672751895,4.029292944972722,-5.729461262892374
2.9710194319297027,2.083755939245745,4.777867278141199,4.774794719645654,-3.2198702250808613
1.9642110971051245,3.4175448816316862,4.211743840871733,4.463211177623343,-4.866991809754968
1.1502097944352105,3.909483561037863,4.2634931822177515,4.844312894896774,-3.8491579988455156
2.8015711777286296,2.7954770927861032,4.175780857291301,4.72319567431988,-5.636830730896557
2.6694298079099514,3.1641294084013927,4.992029348925023,4.925548846985646,-5.786704698047662
1.3000491207150753,2.03312420505189,4.583584535742979,4.0160203313596785,-1.5008441420073269
1.8539981813135462,3.601806683559307,4.052176188654247,4.523023829656714,-5.272829479848369
2.625360914129425,2.708322099312321,4.408377549479507,4.012223719961523,-4.753854943003062
2.498880797154826,2.571575257196951,4.015215682543178,4.939769809107585,-5.503544910986182
2.5757886742731757,3.887062795576151,4.9411508297767055,4.6087044624505955,-7.775063863158397
1.4117073524351025,3.163905506138775,4.886276143927589,4.754319763337244,-3.0751148007277287
1.671915238232908,3.0917814356753817,4.995638509428101,4.987141875208053,-3.4973766467325484
2.890903652034826,2.368690107691238,4.114508849521242,4.775158427425245,-4.643784522993005
2.2162415114181546,2.88174578097312,4.834232594871904,4.492674126147286,-4.357263059718987
1.3181310488024145,3.9597950688280177,4.425547480286782,4.789282747057662,-4.116416150686715
2.155422487222009,3.6653855025361453,4.609722715533167,4.660586779054618,-5.75087523485532
1.2213410140420908,3.756572558290718,4.122760337093897,4.705191766713364,-3.8707231727636686
2.9964621646119785,2.1386938146172474,4.120976727851826,4.259953848230329,-3.434617945464071
1.3209064499085432,3.2937096667522052,4.947332310257732,4.701406061744762,-3.1013562958303247
2.333555378254621,2.2358988501319343,4.877189092902775,4.194385803889678,-3.412699511766763
2.280760296591854,2.2839265371747324,4.971220879705239,4.351538635694862,-3.363253289277945
2.099357098201195,3.835499204051888,4.575889089458513,4.18300998188586,-6.335605786008645
2.114097060147518,2.468563854741836,4.589516776267582,4.515483028851178,-3.110750972288166
2.8420705377979765,3.4321245186247293,4.186919636407625,4.658892902382311,-7.551587892353255
1.2117355115173292,2.685442928102792,4.230503149125022,4.968041458319744,-2.5193816875066526
2.3450423919413965,2.3074704432813653,4.416555280522926,4.892480916758777,-3.3237687072093505
2.662774728218751,2.1881712506367355,4.982916117691261,4.326542287823964,-3.690093173667453
2.8651204395339525,2.5712473751484124,4.6992110120220305,4.71855955607262,-4.502419738485749
1.276455962576145,3.699518861879591,4.944997934983575,4.8457136514043935,-3.4592274545946977
1.6714201235190063,2.1816741205845864,4.473596044305327,4.610790733913586,-1.9878821046993524
2.714510518977239,2.41362029645528,4.1357041943954975,4.3909775157635424,-3.9272712771615166
2.078640990325481,2.4316256561964984,4.305662844849298,4.531827440302083,-3.0305224540069244
2.82769915238915,3.904024255502695,4.671883785946145,4.201540905468532,-8.988734607412097
2.5764869266206993,3.6855334455851523,4.782619116774627,4.22069652199353,-7.871273651941083
2.386715536376913,3.538875457148831,4.496026211190994,4.800939835162379,-6.285632751537395
2.459939867640789,3.060717568954244,4.2572231387146715,4.5590467702181146,-5.248052919445177
2.689640176146423,3.8403423506760164,4.027056388747535,4.081101590927205,-7.648359042998367
1.8426856441183599,3.1491606415734483,4.617373855846671,4.386966975569125,-4.041284881406545
2.84434458494235,2.903515972928623,4.524830093380968,4.808971678805174,-5.580701098460556
2.913198807787152,3.4927209349311976,4.926812636939326,4.396783229614738,-8.128881334749414
2.358734789778786,3.131400424386106,4.125330043273268,4.390691535990178,-5.16442037627359
2.7421532537383584,3.9815768149684776,4.322755593678853,4.7427075046475995,-8.78612737610878
2.927516671313847,2.229273761917985,4.735278207672041,4.5583084701669625,-3.6379431465093814
1.9962795650323317,3.956060334406799,4.91222670742147,4.389520022748182,-6.6051406522465586
2.8654110051662918,3.9793103197857462,4.995909619521953,4.89515187063172,-8.571691361442689
1.6484862737101176,3.303111920700239,4.207443426662347,4.709858508747761,-4.194540843321173
1.663805614881371,3.6310916599309406,4.524805400415174,4.405863771277612,-4.402010518369445
2.3920037388069106,3.242201416045144,4.03577073099182,4.01581951898458,-5.3641700862673485
2.631605837984627,2.6796462508819037,4.888795621449485,4.7518504726033814,-4.450510380621813
1.800720547907372,2.7050990941920805,4.186718690114054,4.989946067388183,-3.952268326142602
2.4686660176705644,3.7955275210655555,4.666604109210356,4.349712719881896,-7.184347744338166
2.291496115737942,2.4536577372426884,4.938834120991415,4.863324786921939,-3.3378081684346532
1.3983621148849152,3.1440661920784754,4.072963001230505,4.466339278802488,-3.182608984791185
1.05241686859468,3.4763006394686427,4.803872859531634,4.009842779635611,-3.3943402596263077
1.4274615698681128,3.4353962332311987,4.170252995123963,4.184640389502626,-3.4767132323433785
1.084066222760393,3.8895727905188986,4.934108801308301,4.900418017047057,-3.1339029713087516
1.1414648239291987,2.7239393198871187,4.1676164336033565,4.374274755904031,-1.9989276327048804
1.886031112397931,2.509866028321264,4.531047845051908,4.5883472852785285,-2.8510001758712007
1.1819882829264325,3.534649674176146,4.717130206260519,4.872836469635602,-3.0244464506734214
2.166803300681986,3.69374620278842,4.983551747099633,4.165112990891632,-7.773909733798675
1.2217605481017104,3.147151569576951,4.393002525613319,4.3220685875952185,-2.6283209012239257
2.5342637971189097,3.7926550166710546,4.25663716469777,4.6209852856767055,-7.465114902016608
2.136562683920759,2.0212818001005197,4.894261484082225,4.936435636718418,-2.183331417889304
2.685040219567953,2.26079065761979,4.874871685953989,4.62485408371894,-3.4598572232068534
2.6317322513532804,3.0639588599843597,4.239860030995044,4.784865963676428,-6.097834366631104
2.04675502691309,2.6963009769515125,4.689265904048948,4.648451588553343,-3.4740229697119394
2.3360603563136744,3.829615300597166,4.3346512393179335,4.860261492198126,-7.402461726137488
2.6435361056540114,3.5556616392178864,4.539706205187041,4.9297195361345185,-7.176619118498118
1.7410694437080931,2.6303818605788294,4.231474089920041,4.58965230653985,-2.9754236465677772
2.0559838762146523,2.1894595736270546,4.027429537405421,4.790652040808249,-3.0207052869539237
2.216390462941064,2.778731501359478,4.507850559802273,4.704271600548943,-3.9989081504611605
2.904248685694686,2.6789113315286577,4.076562787125588,4.61783514957026,-5.442487942935803
2.635010813602568,2.439594198287943,4.69345755753061,4.897449897365876,-3.8499647746249908
1.139439310594703,2.8269013575142083,4.343789929804874,4.333810601542628,-2.081719792630256
1.200627977553181,3.8003217563063956,4.6611469468682305,4.91589192482597,-3.4502978241470155
1.6617540768383448,2.9287887209140586,4.832637868991313,4.655500977080786,-3.2430018569281764
2.8968754694473287,3.091960751864463,4.000504995751606,4.0717931816407384,-6.071802882507823
1.1120982777700699,2.2847353178599414,4.606735642421473,4.336214948885702,-1.465832005795618
1.0386271690103615,2.3443063594801856,4.554068544096442,4.278743883659077,-1.4340949098054259
2.8587566891419907,2.9185502591819974,4.822311109648782,4.245325344105524,-6.236657869262733
2.5688643844063668,2.1977182797452457,4.810419353355023,4.140678197287105,-3.613206768753527
1.4060283964748836,3.461622668514919,4.575000115042087,4.437643225815023,-3.4865899838668795
2.9030540781976626,3.886355837311716,4.273466166335836,4.539715491222879,-8.6208416209208
1.0469160878521504,3.3988342678982093,4.2368237805504245,4.179990731103125,-2.514515094258791
1.2717002148065728,2.618414598538685,4.780218678317585,4.324998570519005,-2.221872371015215
2.4343665851524263,2.196179027467636,4.604261643335809,4.858092793742255,-2.977494548604486
1.966083571224762,3.4009932153098523,4.8365342635321005,4.426951706912779,-5.042888307975757
2.1029222984831684,2.1566601031886905,4.410836242068985,4.156668013422381,-2.486954036419603
2.4997460658667787,2.305307325476631,4.539706025196015,4.505259963905997,-3.264287404431233
1.9067842749567403,2.0468579108568012,4.51341067697245,4.7306591894186125,-2.0281589116934664
2.863659082412769,2.9614711505399836,4.650241809233411,4.460535096036506,-5.693342020910077
1.9705711898306721,3.1782251299815307,4.620216229619114,4.64399617246655,-4.293271006176326
2.761589313695375,3.001182686219225,4.022337537823637,4.210940852610296,-5.600942976463019
1.514360801401389,3.0275650065445125,4.3029853334653065,4.709707147967647,-3.2710546235485247
2.588699274783607,2.223675201051277,4.6564602669463255,4.8792677485345575,-3.222677276107758
1.4047359812842963,3.4023775601064337,4.3254438363970085,4.982596180460558,-4.022092709155881
1.849838370409854,2.9240004497637777,4.197188446167603,4.544527120767529,-3.7248430878091674
1.0170076541771016,3.9206783690509788,4.318906728640267,4.842754229159904,-3.3256919735821184
2.235682610878162,2.725022194390852,4.492085286859012,4.976656755978789,-4.211273000507287
2.0352011691386886,2.24992671881206,4.06789042940019,4.577354277942655,-2.7890608591541084
1.5500834715290255,3.4133206184368294,4.416326021972777,4.3369689432989755,-3.7499759371302552
1.5363514242735672,3.7337644841459667,4.360392991527702,4.646959952187171,-4.339608017953222
2.445300512747397,3.202036153768964,4.326213717830651,4.966441840523429,-6.341666373052001
1.8090906173816377,3.151855543012844,4.034026488520665,4.145658714024363,-3.9113838284709
1.5709030766445005,2.7434445333397983,4.562977588138103,4.996159799093159,-2.937635351703783
2.697826673905393,3.842419391823622,4.849990101051627,4.5462434877352065,-7.9573993940850585
2.433796108038222,2.9294475001192195,4.394044671150528,4.851380817466661,-5.085506676393487
2.221083913834499,2.515649204122378,4.750705960002351,4.084649179234418,-3.974198934234054
2.022817240588725,3.067329842641364,4.866069260531297,4.914814807039881,-4.18557983764074
1.1625317069122436,2.2817867033901047,4.394108669769175,4.3251416491130374,-1.492584771310919
2.7762177683836335,2.4185762893228357,4.824543594619593,4.482315395212065,-4.1067663528724045
1.113680664215322,3.9783063374704364,4.36790105725726,4.368246997134103,-3.3168823387561623
1.304926498843382,3.345145088061188,4.6251300765879595,4.583742197975681,-3.0622608336723585
1.6550177701444218,2.9290457929846574,4.078853416539663,4.826622195195087,-3.985224631933122
2.356297278299772,3.394905112692071,4.709969834693806,4.237659731163286,-6.164431753211427
2.6533726125921984,2.849427874768337,4.266879541761145,4.095229006102897,-4.961189860827634
2.534999760331446,3.667642060716979,4.328661674167388,4.801576270121387,-7.400720165845555
2.0459122777914818,2.2725886616007065,4.558730869094704,4.447575025944452,-2.614810934458705
2.8462240619446075,3.1413609503351876,4.765993423368919,4.895890673731117,-6.133992257286223
1.89714897818095,3.744580560651178,4.583521403491659,4.646138982785574,-5.214944530703829
2.077519549690173,3.9357641369046017,4.042212084540973,4.726907900344813,-7.435434755121731
1.6230441609598818,2.283005070812031,4.046670740668608,4.865985632229337,-2.6718869181906784
2.156549880735489,3.2798657228002996,4.588518483970026,4.634726993558154,-4.920669345996695
2.0272259514619893,2.679745006751592,4.218562051245792,4.73604601608856,-3.7641377454060856
1.6185732658869754,2.9227605651901483,4.980341389000029,4.411292434349677,-3.52614767767229
1.5562803571546506,3.2173585136409635,4.887719770289682,4.44161262926673,-3.729261256348684
1.7611496295562143,2.857375431687249,4.922084897045201,4.107768216755429,-4.2610786093072175
2.4582255040425354,2.5620946416804182,4.4666367281181625,4.399501061776016,-3.846213018315173
1.7853983414242836,2.1502909962436414,4.2389636761904335,4.512602229825345,-2.107242451779356
1.9174628061413297,3.784535545619344,4.987164285322288,4.6261204212470695,-5.626157426181656
1.4961288031242375,2.077618437993956,4.879307207045423,4.122268993649306,-1.9767258913397416
2.314903146560547,3.9574158896936718,4.32237434076443,4.251060948333545,-6.860050468944205
1.439833295836437,2.8287381910851845,4.506593945870994,4.169309139056568,-2.7474473036306972
2.6197993390358745,2.763203953231454,4.180067711690754,4.061471356806659,-4.643188875494165
1.8015105942553515,2.130086528640261,4.906120693298602,4.981890985510926,-2.039845744292674
1.0464987772446395,2.780275270780152,4.010191031869563,4.592191151021947,-2.1197201730262196
1.3070450536808746,2.66845675241868,4.92913782234062,4.045912230822576,-2.9700315657797436
1.4928418696473083,3.4395821183483966,4.711085664672149,4.72556725915655,-3.642206215951766
1.3249408878696292,2.017643610884721,4.2455394789960925,4.750950735131285,-1.471309347015623
2.1634846255352373,2.89775118506821,4.815968885340164,4.954500977161977,-4.135207896051553
1.7960819048806047,3.014287819741423,4.421416544251599,4.082978306026601,-3.778782059909375
2.271888251264082,2.8329627689317274,4.386787884568386,4.709141771193716,-4.329093362205195
1.256575171395433,2.9667081508012574,4.017261980178299,4.6956286918177,-2.9617407498757387
2.6181340916137867,3.961690100223353,4.841904082086234,4.502823380942831,-8.123420116945839
2.3184432545338214,2.561078110433661,4.392489725497564,4.497547771076487,-3.633679459205982
2.716312074011653,2.2031587149232887,4.156073262275288,4.135549105493615,-3.2686280423921668
2.2488605212175834,2.3392342207220853,4.002836993267087,4.344011451755947,-3.1384728081280007
1.074994953512074,3.5386068712896934,4.047803702358285,4.344059664110172,-2.824939437009451
2.391351370226519,3.382005295788211,4.257829562555413,4.703838524437553,-6.161397500223798
2.6163236837001644,2.968023245980286,4.563921636004937,4.884639548628973,-5.35315664087525
1.5264051870134918,3.3728351326006245,4.131376345014994,4.556517166485468,-3.8889294867620445
2.7022443696926235,2.981949913426355,4.135803843033987,4.817131683867566,-6.4309263668266405
2.0293877939556606,3.012803109310731,4.360116818658331,4.679272957124947,-4.24573458950025
2.987029938645115,2.5206247339094006,4.136012973426545,4.288845721862169,-4.580376560271109
2.3352843037317377,2.207022026113458,4.641695335276252,4.839829176328695,-2.8572087600447422
2.575733770587509,2.374423887030199,4.0891521972357285,4.943587933755445,-4.667940206754685
1.3134102337492402,3.6417793639549387,4.847812657287299,4.009266888693933,-4.689142789077267
1.9701088030895249,3.8423987999153213,4.728274476685701,4.008732025630239,-6.971042699729423
1.8437355178920662,3.538330015067894,4.190206757137177,4.25401567610343,-4.687446654230723
2.8589202329409855,3.642135862725814,4.802126329949748,4.221863470699647,-8.66663829791792
2.966401079896379,3.6184546318113955,4.254052988402342,4.874963577744578,-9.097823251991402
2.173418512936265,2.3931089496196414,4.974136581225446,4.2647999935195156,-3.6484849552776053
1.007144717259014,3.2539909980653308,4.73428217569758,4.645472880307018,-2.2769591126826465
1.5929940204940654,3.2378828985538046,4.864611391657138,4.726937362476164,-3.5908939591844735
2.6646219669875664,2.558266252914658,4.749665732915144,4.03243310032352,-5.046004038768607
1.7270243019859834,3.9861458364110716,4.82064952787034,4.466205634215828,-5.426825718199024
2.1256401738004165,2.870423563381288,4.139164022599576,4.601029134583862,-4.310823720591086
1.400877381047123,2.361920593398719,4.606893203709131,4.679101821178926,-1.9113830843281712
1.7357028790072628,2.97599733417057,4.543292970315191,4.150145470613767,-3.6374575659223387
2.081607255753997,3.423973885427759,4.416093961871606,4.251182077204347,-5.099306569240892
2.935732858299768,2.5476090528255027,4.353918798455333,4.072456626964653,-4.675485611608494
2.459540293597783,2.381171628139553,4.699543845128882,4.532191844709642,-3.430802197016732
2.4380573534860046,3.3724115610456087,4.3879287962094695,4.70916651995833,-6.02166155916057
1.0389349569100612,2.4328309373418406,4.9039712058787925,4.171555218560947,-1.8192417630139963
1.922367094321428,3.0217674781106956,4.004586594534736,4.892575038444022,-5.377628556139942
1.379088763063183,2.8387657378360505,4.957037992156791,4.6927535797554425,-2.6026458378596913
2.002384193588343,2.1717989155681963,4.151938937391465,4.741278070344846,-2.6528094711580685
2.433178523731038,3.6246653469636607,4.19369877468421,4.64157821987115,-6.921333404482696
2.149569571707776,3.0782947376473597,4.357866236113907,4.7204133565268975,-4.697941787099155
2.387712647690912,2.4829535733868457,4.451792383141448,4.735630191225587,-3.644833013345015
1.3981693876484853,2.2174865024331103,4.941271841304347,4.502579353698557,-1.821100477714961
1.104127371271875,3.814424162872822,4.777248131668658,4.482627875558209,-3.2173149597090385
2.9146272773897386,2.7733361345324026,4.9063415707288875,4.278676322909201,-6.01062469193284
1.7618694586683281,3.1655160146820958,4.996970895158302,4.061641512301651,-5.520481354866535
1.6232503548304749,2.8493850413777,4.730055579712223,4.659959675197037,-3.007481813657726
1.7455970828771195,2.778521633499422,4.7649404806414735,4.860399931512583,-3.1150108587064875
1.128332720370648,2.438645561457525,4.771727607106917,4.856636010047845,-1.6274287564735876
2.984397665236787,3.0816118039086127,4.806213269541583,4.2230032135577495,-7.098230245416439
1.8323318457423026,2.0869198131869697,4.8532469971389425,4.243210769362659,-2.268183320547651
2.979689201259067,3.673905558614014,4.615032739190904,4.924550045460653,-8.276556405971897
1.3411264008015624,3.4609252965566526,4.439271748603333,4.124413144832282,-3.4312799703849843
2.715948294057373,2.485559161357056,4.996304083957396,4.154190284045913,-5.296666744461089
1.9308862595025613,3.131848016728867,4.397881267002868,4.43370070561092,-4.118358400252023
1.4514212132134212,3.1423253895765715,4.437349171769552,4.248642219587668,-3.1518619296965964
2.62576029547727,3.878865717166052,4.085724397530289,4.3620041072877385,-7.794207908325562
2.4340886979033947,2.3545310401324246,4.4620026592254955,4.991133119748897,-3.6471245922789395
2.7499324830872753,3.967859391580107,4.10038174421082,4.234759264047672,-8.220604585695545
1.9998225349242416,2.850094235169894,4.282730065645195,4.0196435228066125,-3.79656300815848
1.2883819090216553,2.8650251660969355,4.9172470420332655,4.626229001634767,-2.480168305893615
1.6925816256231423,3.171681906476778,4.6157512833793835,4.226580895341576,-3.897316067977422
1.1311906278029458,3.990256851565802,4.495780530047284,4.2142056007221935,-3.4925282038177596
1.4208741116629269,2.622799730277636,4.9600655644923055,4.85720834847463,-2.314650640246697
2.9440095990573765,3.749793362665266,4.986166259064664,4.033687042432092,-12.115984212180264
2.6430936000292276,2.2736160526390528,4.794849544784415,4.317260376997067,-3.6499365706922404
1.0536194059017177,2.9671112558451016,4.434000561634889,4.911110437096972,-2.261474395355935
2.42865328684172,3.902426882544316,4.263815432886204,4.007703905331324,-7.2368893967828765
1.4741777837869503,2.5795190767236207,4.862236600023385,4.5581424717684165,-2.40811294281392
1.2470061547434934,2.978494706183163,4.610899003803873,4.962584329280476,-2.585676392737983
1.0302713648976327,3.8033020506327393,4.981823552094383,4.018203628804557,-4.376281946390295
2.7134599620798547,3.7022461464334837,4.531372520283846,4.533406973763346,-7.332448673457687
1.94864195110287,2.42065478110232,4.402237421571307,4.5498845530529515,-2.7898273857387608
2.393825215674556,3.786749031821672,4.104338817014813,4.241064905968991,-6.720607101119948
1.4909421270783947,2.7300488018153226,4.884641589962277,4.5497150732994385,-2.6887509215230607
1.2556806436776045,3.9929845564395228,4.055537233851287,4.504757133058508,-4.0821213600562265
2.6570940534345917,2.359698198008196,4.665882330291,4.3294232453034605,-3.760957310237427
2.548115214226895,3.158630284878038,4.680967499512469,4.078585818020599,-6.349251905167754
2.3712828944626168,3.4016742332049605,4.167418162442638,4.8898588137172005,-7.057528798358081
2.863375031645337,3.1584467215092014,4.11092013381259,4.761360627730016,-7.314843853957365
2.2009322313347903,3.466807046235356,4.6518323123632115,4.300019298736487,-5.700254636604644
1.4698381716868685,2.408298204170564,4.970485991622367,4.149041711225589,-2.6719248067244292
1.219700878875823,3.0952421424974563,4.829101129466926,4.81185371957413,-2.555855997749777
1.3155432579849733,2.3609135428854895,4.861881756387236,4.7636637069301395,-1.7964224716858637
2.209063402625926,2.3268143503214676,4.5100070634521945,4.262374396214069,-2.9949143967508443
1.4336270886450728,2.8448520420408476,4.951190086888811,4.954127040658432,-2.6448383020244552
2.2046937843877648,2.6825258948119375,4.059194928803637,4.549968612606275,-4.05839403852315
2.439303136556092,2.9713729439648358,4.880170923264548,4.71203283265082,-4.860054846587305
1.2284007320668633,3.5709625543037795,4.816341923876271,4.614152178693894,-3.2092449735556063
2.260314409839255,3.6808382177433834,4.504168460730119,4.386631373135097,-6.092592856136909
2.639104612592919,3.2466986801858586,4.00412425779234,4.554433860023646,-6.683673368887841
1.6557276212314658,3.628113078987365,4.426075965698951,4.94234392477218,-4.8466262383342125
1.0372384120686353,3.8115093149188572,4.034556467278082,4.976736502738068,-4.328970609921185
1.080432029545899,3.7739657492919063,4.925659836297585,4.680387658444711,-3.069709465111846
1.4183320209680557,2.1392424118005833,4.039404656413292,4.78394509870576,-1.9712684591859335
1.0211443598790646,3.0035864890514787,4.968070401433249,4.94826292501916,-2.0462521798683233
2.777962280384265,3.3190716011324346,4.254866760743129,4.382587108296628,-6.4828716899017165
2.4989380692251757,2.5609210693275983,4.584706401906316,4.015846129006449,-4.398853766684372
1.7638510516144463,3.7697201566666054,4.333574846664985,4.1130495767377875,-4.980704554412753
2.211068393983601,2.3132723056418936,4.411904699931865,4.243908296573247,-2.932559587210799
2.782208667576775,3.92302546107771,4.504030294042358,4.7136212521417935,-8.276803339289483
2.9836893288120514,2.197219834797183,4.0641194862297345,4.533202612546187,-3.8585616847409017
2.010065328484287,3.293720089509006,4.152637004637639,4.6588820561851225,-5.101362307053214
1.0741933498496252,2.5703165328219706,4.132265678042407,4.599047728002504,-1.8275752437818529
1.8555826021388169,2.2615439064152447,4.855605873781287,4.398518101187531,-2.52030159831429
2.8022481521847444,2.3497954532492167,4.551109335912437,4.871344721260501,-3.9223403504782226
1.187881800098714,3.698967268485148,4.777542452883143,4.961921976298796,-3.2494099019077973
2.9812450212378954,3.18319990742517,4.27040288882034,4.045447039773135,-6.635882926395708
2.647956124084252,2.3786146181482737,4.473177359360446,4.586375688188976,-3.6670339329543244
1.0477391574748758,2.2063531791139885,4.0775409334740935,4.5028079470013695,-1.3464710101954278
2.396823774883132,2.725326676713906,4.94009546993305,4.278332612671411,-4.890531058199859
1.4610684234634939,3.8654638032784145,4.757476018707549,4.277839993433892,-4.598910954520353
2.3335249642114,3.4914751261871673,4.850954604149302,4.645613470053987,-5.910443423749433
2.698283715483989,3.1989308280542215,4.626918741407695,4.803768170941387,-6.004690544651828
1.1283823040590935,3.1856730582812816,4.11827659111361,4.059180515856338,-2.469555872533093
1.776700339365951,2.8294936236276915,4.628761854334604,4.737729677204013,-3.2647692072643135
2.040060161355912,3.269259490204476,4.376533149774204,4.13361415152835,-4.735902908874516
2.787500189307587,3.1109918908144927,4.159359872321902,4.563524595445913,-6.26645894171396
2.5322156782135705,2.5303041818164678,4.506506545073517,4.125442841228434,-4.0850822981270625
1.0365601294595148,3.994463375078585,4.211650364941095,4.544734489496278,-3.2466547037613136
1.6847085558104105,3.726604317583253,4.413748805853975,4.653978958015248,-4.699946043570535
1.712650776732828,2.0746032062121738,4.314719199904084,4.698517577660607,-1.935428366163924
2.474959780786058,2.0164453812832246,4.494810579752748,4.4559488236385825,-2.5169317858207023
2.5535154016126347,2.1814759340999132,4.869626758556214,4.7345640068857575,-3.0358747326775144
2.098788823882872,3.6389308823044466,4.36212746507872,4.365779552410671,-5.53858761666716
1.7179360077331334,2.5978510949736484,4.646585486823678,4.839686723720062,-2.782345763364946
1.142352102794335,3.806185339013101,4.802019231251547,4.325002815639993,-3.5165293984008867
1.655360799907005,2.4281800508399245,4.85625748730277,4.501142290037003,-2.4734639541982997
2.7697653568664498,2.9529620615104744,4.135752074780575,4.051252474120235,-5.423702789550861
1.234619617850516,3.0703740771647663,4.329747180742981,4.096705203850327,-2.609330123374796
2.5401816035458693,2.2336292710082875,4.8122346241326985,4.033728856826205,-3.911972912312998
1.1497089384206574,2.877925309895696,4.6231952151600595,4.41869232426359,-2.192980788352138
1.5751362157265254,2.7819782972423615,4.574750249554979,4.183447612613112,-2.972110507149431
1.2470835453404867,2.674997187623001,4.644351003418006,4.5341094064748315,-2.098132297085745
1.6184305384764122,2.322325480995061,4.410294383139773,4.958288830594642,-2.384117560687754
1.5871646154380845,2.17263934679825,4.663577542033834,4.483335808042789,-1.8820503476373442
2.213960351863209,3.4149179242638583,4.433464036633749,4.962408590047433,-5.978493621321676
1.4147253945507892,2.9645199328511156,4.933346930638558,4.696363970925034,-2.838580973263786
1.3533018638960683,3.6492392145589996,4.3076837209564225,4.762223020928763,-3.895696485608618
1.1402837904759953,2.246838237680363,4.191233707908889,4.192227473576075,-1.4217499175891308
1.2180930475640799,2.747922660477948,4.704072451333913,4.959291332721667,-2.180927955269609
2.726024726051791,2.7277563124305404,4.299674303474442,4.094058440668016,-4.78364066941397
2.1230408504945757,3.4708804718040787,4.538183604010991,4.581384741474439,-5.249582634324536
2.1991817796595563,3.449649266100679,4.129751879767631,4.742433028752778,-6.271603507224239
1.8988940700353594,3.8976828920177136,4.14750268274611,4.201009486654025,-5.50866689293032
1.3169082832828247,2.9108642374733202,4.2229628707447535,4.20053101109054,-2.51690424344211
1.3204660659763436,3.531790041970873,4.567205407679418,4.989734089256661,-3.589138124745955
2.9727585078132073,2.690597680838164,4.193040712933106,4.582659578461094,-5.316209951351702
2.401522533729371,2.457638850428287,4.259010545389543,4.578471005313624,-3.63113612033912
2.544216087039219,2.1892730195667363,4.600663981233185,4.906679903285951,-3.1254424894275075
2.580662059212595,2.76915074237208,4.838622785755517,4.371618255967892,-4.955422066029175
2.6654032109805526,3.443022698165425,4.802317885435487,4.369879538719834,-7.0118277192137155
1.6513194613256534,3.4534173638475942,4.579991689345977,4.147302992827599,-4.3631890436447955
2.239918980808386,2.9731940369810275,4.751994797456538,4.910762172822027,-4.461787342299879
1.4823654985398476,2.7918627317451112,4.131730057908297,4.596989249076049,-2.881726234788066
2.7855115704742506,3.291861234900776,4.304512008689922,4.271305470596874,-6.3867065245843815
2.3779361718496843,3.1819526186576805,4.188051451090171,4.979096197951941,-6.702699503455982
1.4214748761069018,3.7172539138735727,4.86764883243722,4.414340955370351,-4.196492695964434
