m,E,U,L,r,target
2.653484847568603,9.3106062427758,1.338526221248757,2.899278932790712,1.5815551429034445,2.3519092414301106
1.6254818280990313,9.439981306335087,2.8077896113774448,1.5472831063590835,1.92814051209555,2.813637157328446
1.1258185091184403,10.577579635867489,2.422869239491895,1.191857897118481,1.88734757792333,3.764583232457491
2.583921239604101,8.27998749883019,2.376189066717626,2.6639645383280506,2.940202025924688,2.1087172255324726
2.953851259336135,10.841868629266678,2.751193269618839,2.6963825213577612,1.4029616583713158,2.2482676096000374
1.5099812572252296,10.67928912815777,2.786748743854517,1.6865960224616627,2.0313679640512703,3.1861389326397496
1.3243524662158586,10.92968632433955,2.212592733575395,1.1099826739937653,2.311533100819192,3.6101026416920057
2.8463420888444633,8.331567622248011,2.8179553397068213,2.5911662142999354,2.2656737527506454,1.9268446043368521
2.813803472809754,11.539385715295456,2.023713187236072,2.420275758680382,2.638687190189091,2.5801757084598944
1.7983183451267961,10.616881244151305,1.1303580236723747,1.0571897633139895,1.1234537597079752,3.2057167544922534
1.2022976497158737,9.265617943267365,1.3808138990156544,1.739446385323017,1.5543278348074607,3.4999767841658795
2.796656614699894,9.080142328608515,2.911918958715677,1.877948272522623,1.3184134308995994,2.037579844149909
1.8376679451165006,8.114020547332721,2.2505831160260548,2.8689432470872007,2.5917788936867683,2.453273422190092
1.5987324023899405,11.55209949418455,1.3055627449812501,2.9922027284674817,1.3116059675062113,3.2836124750296833
1.566183817292986,8.357940456839923,1.724181691274033,2.9799251135649207,1.676609371205411,2.6801866360449718
2.785407768512992,10.46934860842211,1.15921402151008,1.994129240754953,2.8574769831465416,2.5733563869659197
2.748601483697062,11.25742185747336,2.910425170381152,1.0456661784399284,2.8362327525213082,2.4608209654988387
1.3110478842229747,8.23132000210176,1.4575961648437188,2.3528009785887374,2.287454630305155,3.1173381343673037
1.6373948108820968,8.383390363724775,1.6729174018935955,2.882165605910985,2.686216608576388,2.7869583681011942
2.031142757949552,8.951103218817469,2.026548514636035,1.2189745586547245,2.224659797082966,2.5972308814993608
1.3575227711815572,8.727528602415168,1.8801723888347683,1.8538793985536346,1.2771197593226251,2.9907520090337734
2.9052032489662283,9.420665240659453,1.2828184297056713,1.4355696684371415,2.5539664653311105,2.358987609035563
1.7237800641793855,10.725807921309528,1.2539017325790596,2.367440146727888,1.1120486635161164,3.076430114009376
2.6447674699813026,10.912940785947228,2.6656663221568104,1.7537060955825292,2.1262517079193675,2.477784945826462
1.9435336531871086,8.794561295774471,1.7686717968575427,2.741000362715514,2.4864091954249856,2.628362188829272
1.4844046849418946,8.391606763000436,1.6652371985638967,2.4664641259410365,1.3296790667595189,2.7388287979525185
1.3937561751459424,8.51934500977303,1.4900063361873135,2.1776491498752786,2.4931256122620846,3.1135431232143973
2.839649581333228,10.607669982282479,2.9762626923832993,1.0148523540392296,2.0456611015377817,2.3117897758590233
1.8300658170548436,11.37910837415568,1.2907666702686005,2.1473625102949363,2.744479442294034,3.2927680549874982
1.7693948473694023,8.317646369991628,2.0027526444879715,2.2872761234002645,1.453536887772863,2.5193229403068576
2.0430284782012973,8.607786429031577,2.122881501232558,1.692041558193927,1.572886943304445,2.463954401952615
1.3968605343463696,9.73908942132407,2.028174275633758,1.9641730315197592,2.294575782218625,3.265703196903157
2.6009234758582807,10.037660230943203,1.632069446372788,1.2226208944774855,1.4541076428627475,2.521713452138657
1.244381096055079,10.7832846554825,2.4994013238227124,2.1403665478912712,2.557025031266802,3.586304716324244
1.5135995135459626,9.504958326674569,1.0184760113846636,1.947942115901917,2.9752981959813205,3.3206241928158886
2.4748704603363008,11.143141473726569,1.9901186731506064,1.979167820842483,1.3836419496200678,2.6575774946794555
1.1777218780829122,9.763119140507687,1.115209371564662,2.6446482401064353,2.8998560274782346,3.7531556482690016
2.929199729266748,9.473452727725851,2.1418925518996623,2.620227537777817,1.6321354916747464,2.169208963026038
2.309453690209869,8.571559002458123,2.838946493885225,2.376205745540518,1.2184418362192764,2.0618904331991197
2.1322654706460327,11.496814029452922,1.5471162303387864,2.7653713873585932,1.7099182339781194,2.959263517855603
1.3054674865548013,11.89726233053932,2.080365440648497,1.0353737328011188,2.974150694586524,3.868921578246158
1.208692306400783,9.458666185971818,1.8563563082003296,1.1608473202867282,1.5331686910271873,3.4909866265559213
2.828724640218679,8.253412529655423,1.6851726034044714,2.8301389645384214,1.2834590312283778,2.0090508223648573
1.1208718288997337,9.093344413491796,1.216742149580161,1.712629439437384,1.8002917751089909,3.651588001766699
2.5781370952870515,9.910120500531038,2.559017007925765,1.7166150206459538,2.9553976573393754,2.3773703473690846
2.8890570825058366,11.010356034708845,1.5578282595066475,2.695965267293076,1.6822213993116888,2.4971905701925343
1.8672999589527,10.978333149812233,1.583230057394237,1.4702984265820098,1.9801953969894288,3.147166227997704
1.4657487002017409,8.972069799415827,1.2492444567823535,1.4781747843525135,1.9040099884045842,3.2026834576227077
1.2549775801113654,11.75100159049783,2.5075731143564814,1.9940160728724659,2.4545094925585103,3.783092124365851
1.5426309786444432,11.895798419575298,2.524152314624829,2.6106626059115823,1.783824808173464,3.354124031571901
2.0338080990561136,9.72687161797625,2.3892541621210417,2.2536644012622946,1.8133974986032813,2.6157686054179257
1.3144639698235112,10.728480563222375,1.4969740483740401,2.491477667212438,1.124282006626423,3.3472025010398228
2.6283022385432444,8.520562315301689,2.6011800707938164,2.7590397042884844,2.754921332022454,2.087856718462635
2.677672572678688,8.318502209406944,1.5567942675667858,1.8806765977398112,1.7212136671175995,2.209960500280569
2.3853280700894093,9.841021799157565,2.7905589034631317,2.5531172145810466,1.7346415092261376,2.351762544581701
2.3426109388807115,9.489947051433385,1.788164029573682,1.7387516395440843,2.206451440832054,2.5420907956304997
2.2636158125459778,11.325769152348451,1.5655531306410242,2.184848809669969,2.2752530521854153,2.9057875904575705
1.1922875385897376,11.345641821462888,1.2995263575318798,1.12020123968927,2.179918976921905,4.082410387770211
2.536587754193291,9.778278831931011,1.395316201920166,1.6448788810739756,1.4087668276750145,2.5293788670099966
1.2392012990082784,9.067688874092434,1.9959142904758596,2.6050785392393303,1.0149626830111385,2.6689763667252797
1.0551063805911958,10.431324675870211,2.8349564337200492,1.3451080655990226,1.1177182767405383,3.619158258088394
1.5622436022073025,10.196418930455685,1.155806982743844,1.7381135583840135,1.5278567078130816,3.3231937659492625
1.0743220806034752,11.324334823288705,2.3671903700056176,2.2979241169705107,1.5500331723911231,3.8432715412562852
2.6248664156097856,8.37950101266503,1.2287096174144285,1.0479103677039525,1.0789176754006349,2.3046870343556134
2.830445687536911,8.942390521704366,1.1067773833349361,1.977697270704676,2.18171412597766,2.3311145978187966
1.2082847408938304,9.196564967781063,1.6150883718619056,1.694051829656059,1.8396224770587117,3.4595251705864722
1.5734988138377033,10.538348905729524,1.7809631252689087,1.0622092832361343,2.6761326877980154,3.326780399239645
1.4530209901791182,11.775529922666806,1.596416466675924,2.976979421692146,2.1101055103803503,3.6149977789229766
2.382347572025341,8.104393470224602,2.798338815314616,2.2861625460229615,2.7910304115167826,2.082368859103533
2.465535874321101,10.812292950161684,1.8123856850889932,1.7280787384869296,2.205742678459451,2.6832067297791373
1.4327028688647856,8.9647493542295,2.5279232913444014,1.9460503006019407,1.642798304002366,2.8813070463348236
1.7402743853607274,10.424947480990062,2.75204670557128,1.0316277329903327,1.8224303113353326,2.9516486964208952
2.826950669578734,8.931342670185494,1.3466098298506557,1.4168384189428962,2.952446359945291,2.310238231837744
2.7122428007790247,10.569413781578492,2.7893771250866912,1.6113980884646097,1.4178318615222034,2.358259276326222
2.838253558690525,9.531499365042269,2.763112248929108,1.8176419671635964,1.7614280584605644,2.1534198416937524
2.7175409389065646,9.929411473881274,2.373956716314706,2.7523351496061137,1.2473105739676953,2.213861093762204
2.502224312009229,9.587376116053697,1.6613493750082275,2.3693737723238524,2.3675790897872315,2.4850003874616746
2.1532059379316495,9.882911478897174,2.927348483005252,1.8972735102142362,1.8569433900251864,2.4970977874446567
2.7176235018365515,11.401747237433913,2.6403095946669075,1.4258853262037081,1.395890186563517,2.5112914461826654
1.0192256907904926,9.654975787627848,2.7394996147739157,1.233512666241733,1.9141101040253647,3.6290889105442177
1.5418680241297429,11.679566096608376,2.4667071716678652,2.4912120779388225,1.0995051517892003,3.129034886858054
1.4569669169907953,11.070631551637012,2.7716785753038558,1.4773020160131063,2.9671849958582492,3.3578743677530536
1.4319282961792055,11.182778696522787,2.9065463291316425,2.2096235474032575,2.6450552731154797,3.349509445773854
2.12445894170021,10.318918706014443,1.5865061938514387,2.4677128761885543,2.922950230580558,2.839526327011479
2.6490855203536325,8.765944451920404,2.0085226993319596,2.8732242317188503,1.4141172902557526,2.124483967549786
1.1282975025872568,11.671701795248612,2.4538906303225803,1.5738781954872287,1.039098891591701,3.812770350090422
1.3457946321245848,10.027302432694594,1.3973037981932133,1.033767204744832,2.872311302394227,3.5712203803256424
2.313619426300188,10.365658536999899,1.8023603328651085,2.960402667500971,1.2300437773329427,2.514038474472954
2.8605699550493573,8.647545033511456,2.698413077931633,2.8834725685406575,1.8911124197973397,1.9685755688571205
1.541852602721768,10.187513562485412,2.966754889840151,1.942534813752366,1.4891926255812469,2.941191855256644
2.7424704923974894,11.750549255524188,1.0625512157201342,2.6785158589523492,2.531076231142234,2.7650553109629623
2.1936558734748592,8.788915519143176,2.1752807637272493,2.934217893392366,2.1461815135975417,2.3751529296548326
2.2442570687115824,8.836468768893514,1.332574861610917,1.7137766269384769,1.1406149368633458,2.497795572018226
2.152934624101033,8.086702506241725,1.259360628333714,1.1246783461363028,1.1982702715281537,2.480383251983802
2.9681466218270156,8.781808077180607,1.9484059936828537,2.7545362260952144,2.6673471714168797,2.117413576226341
1.2827239827676022,8.506874697009902,1.668729761473751,1.1698046973839564,2.4353971699273353,3.243715193751932
2.122698296667694,9.190936993694844,1.1115746810971898,2.2039699419749788,1.3514396631485535,2.6499233230676946
2.9564245541711465,9.846652328622303,1.0962422189897871,1.1031076476645858,2.7963008153907714,2.4293589626657615
2.6102571952205196,11.93176478718181,1.7907162582434724,2.5308358571206897,1.024559034617561,2.621947328520369
2.1337568235491204,9.113206583907903,2.623616159956855,1.5648487826104922,2.4398217994595583,2.4479443071736915
2.1088863077875306,11.6195806802916,1.5521817031880356,2.1184033442679917,2.1676048332953037,3.0549695508398567
1.7942975640872463,8.540771051548242,1.4190391120045298,2.1297597644072344,2.451361306024001,2.775559369286615
2.057269495238448,11.262423813560808,1.9975175020828873,1.278573568795433,2.864555080623826,2.9933129122467426
1.4085954604183966,9.166985319705606,1.7536396899743947,1.1329265654990814,1.666904803310465,3.208279108308841
1.1404162955184902,9.141704949530274,2.920945312573523,2.4335043602390165,1.8686278606939588,3.0992881249824236
2.4964162610305,11.62176271650979,1.648506748386897,2.8592529600987593,2.960399326602842,2.8000671687564163
2.4631758959917316,8.111377892280112,2.9836132091448007,2.364075590361149,2.8528651914824232,2.012550439372826
2.6772120279805076,11.498982483074894,2.078581114467571,2.8742115168760787,2.9071045571648897,2.6269928237138696
2.7000183785333944,10.062088696481473,2.8426117066897536,1.6272108881595881,1.8286699491381497,2.288910414933407
2.2165283132787863,8.131793917048338,2.0682587181356458,1.2894668336568222,2.6173046489108214,2.328475028105574
2.5504528970840963,9.574737314667912,2.195207780746242,1.3097928278987043,1.8891942036249956,2.3901763788029338
2.187244838094716,10.518930616536846,1.4984781367570712,2.723636594573844,2.297702009314874,2.8203766999550437
2.205782229108356,8.618258341303928,2.807838998471822,1.875545743052566,1.282991612774688,2.1975286913924497
1.639751987826606,11.9097113982261,1.5359655536877685,1.907787696487046,2.926930234704415,3.5348005653649497
2.995473364869693,11.98443912882654,2.870275293523563,1.1419217873938927,2.407081737459608,2.461749237018037
2.511203218978207,11.353141744005804,1.6399757563886677,2.8125716590427827,1.2007651037486233,2.620276686291563
1.7553605314355514,10.095876606719834,1.6896286778040432,2.0425050116647903,2.5618823098147914,3.061292787369048
1.2887470239352137,11.12309296689642,2.8385975050019896,1.1510993834474343,1.295311855962734,3.518689590994545
1.7147782181131466,11.365454300876259,1.9466210482013662,1.8114146777813112,2.309801732157891,3.282731587719816
1.8547396551302529,10.258450371158686,1.6845510184714572,2.211761987639121,1.6911559377843026,2.957732183587699
2.225972152894652,10.507759545622992,2.534406036237198,1.509212926689402,2.525214243570864,2.663051050181516
2.8864681657297613,10.304605500396827,1.4481580941570305,1.455266002568214,1.4187176146751268,2.451579395926749
1.0734897590916863,9.436690667545305,1.1827151879113706,1.3686124466860865,2.63247743728052,3.8914376744511237
2.0576428876395343,9.162269670491789,2.3374895763709116,2.339320564019202,2.4021762294669187,2.5317187575399087
1.8916048295032433,9.748025767169867,1.2538700789759898,2.866500010896038,2.508021509103746,2.935272560835624
2.3825360857426494,11.067685215006652,2.472198142741332,2.9316795336314607,1.2320610971137416,2.49358446035534
1.1998073422597366,11.443505734154307,1.8809776344733746,2.753343512511772,2.249508060628399,3.859975767646308
2.9150965041289485,10.605546551784347,1.3042305743040694,1.032133614132768,2.0392571925474625,2.520185547474866
2.38652444827283,11.231800776019668,2.762608461258611,2.064721030911641,2.283740133869217,2.6370431085792516
2.3995851762349174,11.515042388123398,1.4691443572788998,2.291224838266899,1.8501234778622206,2.847222054333791
1.8457840053651275,11.80145511283458,2.359913013143635,2.193206783190058,1.758678226431044,3.126324312845811
1.2839076853425502,11.78121278165145,2.883215853073927,2.1627602888493973,1.1764924254739357,3.4366734470195173
1.7461604618643893,10.396453783522295,1.7412141214459504,1.4062623475514306,2.3228855338076553,3.1294171357281613
1.5863904013200418,11.009360572824772,2.995183312219372,1.3977931324325454,2.2592261573976504,3.15460890821673
2.7046653338778963,11.15764830908989,2.5362623993157563,2.7599744274647158,1.7228842612157365,2.454462666922093
2.800865190047456,11.911583954198466,1.4947597752289556,2.1745879240635295,1.337174500281851,2.6648008238519854
1.6468736474285028,11.158494557753915,2.555735066016366,2.2840949192985613,1.1237323025266772,2.987322311463217
2.5913691271135804,11.220592616696091,2.085899460765827,2.322579042740424,2.3086925817239585,2.6266666051610827
1.341991299450268,10.279093880444247,1.6502790978093955,1.3067196735133355,2.886186592411284,3.5701398332177567
2.892916086904026,8.943033937122287,2.8463480997586657,1.8299521639660985,2.6428863192566157,2.039024396044583
1.3383469878334966,8.575744636992665,2.5359123171363063,2.8249056081994106,1.9499164114843683,2.802507783570423
1.3791660957750884,11.65299169950239,2.2584153526211743,2.575938042586863,2.93793879375606,3.635849490699926
1.0563899755985993,10.812906939650091,1.1798176177900888,1.4279153751478546,2.3658290900594183,4.23217704531798
1.6917339462418366,11.4568911237072,1.0864962853911866,1.5518698244812283,2.648933287858063,3.4842724057329475
1.942862380352917,8.079667580894984,1.654533361755967,1.8649050226257897,1.5686402735125138,2.4979292583299815
2.889646578208332,10.844178232442983,2.0385179056681193,2.74728390729587,2.800329661620297,2.4452734832265994
2.374948706638144,8.029653685436895,2.057974483151331,2.3726624493822577,1.677564349570335,2.1619983643612697
1.4802808005682673,9.570403774316144,1.8965710521236467,1.626641484779907,2.28164195969151,3.183727975214494
2.1276858554057645,10.487727711906032,2.533346679346884,1.5233136926748718,2.482993970851473,2.719169977822731
2.8978409275170685,11.60575184469866,1.930376237287377,2.610751618944211,1.1583753951807807,2.46429395076171
2.243503863131158,11.875362825479229,2.6045166069733114,1.8161973423560742,1.8007502097593653,2.8394566280129703
1.0946907790592006,8.863483048801431,2.6450824276370497,2.3598814198744114,2.67679876604097,3.272985484786867
2.827291084455087,9.377041022705825,2.8067532427657835,2.559529516532524,1.2522811339518782,2.0310476147833687
1.82916813872043,10.259752929873432,2.8400829205548863,2.243861168954454,1.7862839192855693,2.7642369518789307
1.192069190430424,9.929205565464935,2.5385533222708316,1.9063700144237736,1.0663527267762893,3.186000412627195
1.3191042349662672,8.29965679943295,1.4666588551832995,1.3667202547533723,2.2922855149244805,3.1868102959433653
1.0764968353533821,8.445386531867658,2.833894738500323,1.71257241763951,1.363727569890106,3.0107468691621047
1.9592372528403217,11.480445276857177,1.665553755757904,1.47108214710555,2.0605038921205363,3.1442500277489236
2.7607194835795683,11.659957995995425,2.451766592035523,1.7714525976274316,2.13930370513938,2.565326355450691
1.3185359807377257,10.687496991072097,2.444003403401799,1.5467788869297794,1.2069838009744194,3.399906310375521
1.9665904693176024,11.55205444488687,2.5219934958811248,1.0567462477992566,2.313034775701062,3.021506086713203
2.0992308801594817,9.7980220357479,1.388221628865213,2.007531019530296,1.8882668831808374,2.7849190480034967
1.4039988275178126,10.4758016150804,1.2451508746234647,2.2416309495722553,2.3333189918906614,3.561020897716237
2.7301043307139894,10.770250640597649,2.815660395331542,2.4798121312444934,1.211193777312169,2.294538630393626
2.907632770472271,11.31760404459191,2.5291506712209655,2.8685351329085567,1.7457690894786269,2.3928521014326116
1.3946710502588586,11.827446105327745,1.8223156968451977,2.3976104663680307,2.623759467192059,3.730730699943213
1.2403377998311127,11.186158790627555,1.6055323648923747,1.0516990821682248,1.8331338072429315,3.9031351035468793
1.25539192536489,9.799434334965511,2.308951540009639,2.7667577749656536,1.1512028322090413,2.8754560676320784
1.5842437251112633,8.391375820452597,1.4500289168616538,1.3180029370466786,1.2038613321868508,2.8784387937594085
2.872679056666712,8.679143390940872,1.1907274479564953,2.211753376559806,2.5877238029112215,2.263850076962869
1.9092432709793217,9.493054142882263,2.0751509663160483,2.929241255076339,1.9174030275568525,2.670252756931055
2.9046628604612494,11.940013501813297,1.8007404051856495,2.9428792247980455,2.732080795226169,2.6160765946105045
1.6189982377282153,10.04121677899115,2.0702251730631396,1.5287478183987098,2.784082899829422,3.119581453495858
1.1159573561413634,11.856571881975304,2.6770857271410127,1.767991842049425,2.0942432382972065,3.9848509838017785
1.269803073571016,10.761210272278383,1.9489003728849872,2.415641218442212,1.0111926802981208,3.2156569036376914
1.5137823959771948,11.677896487822652,2.2536043559542556,1.4007970408369375,2.8617325155356474,3.513795225284198
1.0870757683085224,8.70858041631163,2.1788159946547143,2.747318632911774,2.9201783695475028,3.356255692893879
2.9364704985662744,9.534032220190799,2.396803248717484,2.0284092178786084,2.416297185424171,2.1861765254382006
2.0387850467389494,11.74145803503921,2.407645720475946,1.7744821885272208,2.677596992344889,3.008419798221679
1.7816428077317705,9.067862515871674,1.258465192136679,2.254679256162338,2.0171528448484803,2.8935993021952657
2.085640715408031,10.062561047151553,2.8815257442229654,1.314388196799896,1.0084567439696517,2.5486541035795534
2.897950052652352,8.847046679112605,2.43233398377354,2.403749274868199,1.1844999443878705,1.9841109598094755
1.6634208396143724,8.94727593296765,1.6392683287170127,1.9501532614798194,2.848108775952693,2.9355203324885113
2.1373506625448835,10.250582114300826,2.789914799539617,2.1899945901006532,1.5759119591902637,2.5609552404374867
2.7633177287551214,8.408122167626178,1.9126242785295944,2.801047169698311,2.463616182713433,2.128835501474719
1.6176755604111426,10.100908168876504,1.3041981621079202,1.811204381925439,2.3314855029861814,3.2626869660532414
2.148909724570255,11.797019205047436,1.9812407345437804,2.5696634684896438,1.7586100999324457,2.9450352883145787
1.073002236010918,10.798536121043545,2.5632912663441703,1.90574405117441,2.5234213165971218,3.8541562688725004
2.064793991756587,10.6742525020381,1.0178369676287873,2.112140831976098,2.27420278554615,3.025074538139953
2.9466823200048067,9.7127088137768,1.9375206634838702,2.19225337440752,1.7082003473686056,2.2555624865912502
2.9017513975136637,8.872597429393153,2.3725916359789734,1.175981409241602,2.730439432394054,2.111404018202064
1.8384334166506953,11.422750882871949,1.3850701713841607,2.7887646328325637,2.4416368792868157,3.24558759517746
1.6774099071085251,9.813417836822332,2.871322811075955,2.5677591407188745,1.6393895788761657,2.721261038713945
1.1566417110996527,11.079884885854824,2.083992681756271,2.7250930278702645,1.384597863951844,3.558051700779593
2.7968443989180893,9.06484608970896,1.217531659439008,1.3695495001032743,1.3952318479054726,2.342727643424571
2.2335028227464075,11.13449939989966,1.287074810858143,1.7075671554400966,1.2492090228082315,2.9057473716851003
1.9283645952278248,8.187382845444912,1.820353091123198,2.1075751121134543,1.3562736254256167,2.4401193476066467
1.1043693066121465,8.994493830717682,2.407592254105513,2.2740337244151085,2.152500213659748,3.3186866175973537
2.9311925438509867,11.174182744620051,1.239937924090321,1.2539530268787458,2.154715019219691,2.595934837124577
2.8525634707903342,9.080185484944318,2.758671381542177,2.091349221451609,1.3126246668756456,2.0298280514070832
2.9423763939969376,10.84101963627067,1.645210391295824,2.0644441869150523,1.7120288488862112,2.4663023411075446
1.0087653851596066,11.761231003776977,1.9741194497757715,1.6274699566384538,1.754281896100999,4.30794369979183
2.9719805625643163,8.779731611814404,1.5137497436882226,2.948858810699898,1.5723403636903264,2.1193009549380233
2.90362717270337,8.313757392661568,2.034639039341671,1.8036652039201986,2.2390409908364504,2.0610797347100807
1.4430852250866724,8.936922831205472,1.6789833613806238,2.1642213589397397,1.3157998169714165,2.9597007511410793
2.3579814065636766,9.978898038180693,2.8698203594369556,1.044655996953443,1.8219482846065296,2.4434957599355784
1.8773273875463878,8.600218698685257,2.8883065746073937,2.676819007277645,2.8754276617618792,2.4164552565188484
2.78904733546847,8.883025950233083,2.8546802052372415,2.304491905643722,2.128815089111816,2.042602040829699
2.3620723282919105,8.9664895499935,2.7357061617485066,1.6401199076951984,2.3495393568694385,2.27779609965549
2.8501238037506655,10.160976149301176,2.2888685921560494,2.708672200011242,1.7189199977481326,2.2843732281368383
1.8692623846099632,11.916645706331044,1.469420434737413,2.1737487011485186,2.370474260351979,3.3071513397635437
1.4982163492541065,9.188437246469064,2.3703979746551074,1.6872681099302043,1.8711273256370213,2.956228728235691
2.612597332916248,8.58712187964137,2.3391740046039167,2.4117126526202313,1.0037467513048806,1.9842275374387857
2.3689428177667757,10.632110487482365,2.1371448255630265,2.7169624786612987,1.3180817156407452,2.532747784987872
2.3282340356387587,10.780267968469921,2.281084194605086,2.788819131618353,2.164644214593868,2.6447615806295497
1.467738956211499,10.647458798056768,2.5914192918467713,2.4804630425932848,2.062715271582074,3.2103309738286008
2.6120894202861162,9.393595379194055,1.690043715621842,1.7352975448303527,2.520347385281171,2.4143123687901515
1.3059849124913943,11.251460986991805,2.363263952401898,1.252442548343673,2.842128994115046,3.6739120994588537
1.1014409166118673,11.287053475680969,2.2083708430075535,1.7393833556797846,1.5962632434048236,3.937814094571273
2.068005174046872,9.808519687837553,1.510836376349013,1.106667080254491,2.6261053344720082,2.8254723532993564
2.368665548433486,10.059016881515614,2.4433625334998226,1.3181869981131726,2.2671089455986575,2.523901144294996
2.941703836105596,10.92133815167042,2.4286431086743567,1.9728198658904266,1.0162350067040524,2.3105187330347765
1.6658424421697355,11.18595845295248,1.5823591592144326,2.418604559366918,1.0758866382704597,3.1159174948354336
2.1921682180505764,11.470848115290867,1.1143223939030091,1.034335048737729,1.5199433579982793,3.05815214518491
1.7258908707673548,11.32887448478931,2.273923512988393,2.2530537508489146,1.6738522298734604,3.1440140955304874
1.826234760350814,11.981473734584018,1.9476575394241047,2.308338656699431,1.3766741809817487,3.1852058370347454
2.2743656224418993,8.537387127850874,1.74438059062613,2.4194500097117038,1.1123065299388009,2.2491934083990617
1.006243613920388,9.168011538189335,2.380376685031252,2.8834586341627726,1.7341658687832435,3.2803279060741586
2.2398292360640157,11.730031217646893,1.7718214720405288,2.7357629243114365,1.1048111946401638,2.769424509632741
1.9348917156713068,8.463028884409864,2.312626926782725,1.9110257560532984,1.685538721235557,2.4523470870539246
2.362412148767006,11.172883023464372,2.4626439619937273,2.0280941502381893,1.4876938226048275,2.6534932668440714
2.091358163509434,10.352740589999755,1.1374754061477472,1.0752915190267303,2.135178360106754,2.9588379793631114
2.298200391171685,9.651499857662506,2.02498668140157,1.0950373226513497,2.206508958427346,2.5671604985690517
2.6070068026118918,8.118673929113104,2.4807161317458024,2.7976891760130136,2.700098395911472,2.0413895806044873
2.4041021874302873,10.762787696748392,1.671428896522733,2.684613667599523,2.275976971036865,2.7060080391844687
1.111196647669866,8.381170302817754,2.313726925941498,1.30521684842926,1.9551399662512616,3.2495574137955976
1.2597430698224097,8.414097234509985,2.500511068088584,1.945966895609765,1.2824321259348914,2.81738475888763
1.0435797546402374,10.922558331075944,2.8479390412626104,1.5293927121720345,1.4596152608240054,3.8035159748275484
2.8982135393982995,9.289284145413557,2.5277422883069214,1.171702305742132,2.0956977378661246,2.151462712170962
1.4065744306584176,10.758840645584105,1.484574210131399,1.0146077408058638,1.70969354174806,3.6068018525975303
2.4458371896182385,11.312764140365989,2.5049666910921364,2.946699803060127,1.643826179396282,2.5816883277910336
2.9788285268585613,11.238362291563547,1.732971881496696,1.5290692361416058,2.5749728541146735,2.5183777280186934
2.2938173680419,11.206909526802761,2.9265816129086946,2.47085481268491,1.8984101250209071,2.626354179169129
2.036962685877814,8.790853780372602,2.594203846212619,2.6160312261095022,2.1156952150370314,2.3907584583674257
2.898836536399326,9.630398029278977,2.044334751684705,2.7688847479387646,1.951206600785399,2.23477728584073
2.469718107072609,11.093173325604784,1.2421032596184285,1.6408912150699406,2.6470839481250694,2.813269808710329
1.1624422186586973,10.419055638615225,2.4751519002644096,2.148822481759667,1.0862538718367147,3.282016128080786
2.562272465831559,9.896897627070766,2.044218816844436,2.209245028708767,1.8137326107806122,2.4297064787551226
1.8283752457254048,8.682151356175913,2.878497779531714,1.7259225449094295,1.4349881073539947,2.4322209748737023
1.4097051067597823,10.473330736430158,1.7064770638603257,2.7829424908599245,1.2360448894476779,3.1443621759461102
2.825433054296286,9.644309031556453,2.4708123689302464,2.9500905985976793,1.1506785279398584,2.062628868972768
1.5705553744045564,9.198465417426196,1.6744547319467258,2.4349886793752455,1.4430245099491756,2.902926303101655
2.024360546051005,9.408452823114462,1.612380465415934,1.4915929947981907,2.884346387159588,2.7635121341216533
1.8856095772012735,8.876741633016529,1.391769885868721,2.2631825552095446,1.9793049818751405,2.7516055700083504
1.5526912534236523,8.1633243055871,2.342849001008736,1.5523314267465733,2.2245554816959165,2.700979724545522
1.827793191782379,10.531017890375608,1.1093820963149996,2.110789396889671,2.525953003890158,3.178094249636517
2.275969086890766,11.64399364298245,1.2285844455638117,2.970662542079525,1.7369560338278167,2.9305004613113845
2.9162929690085,11.696418809920608,1.306464863625958,2.798129436990376,2.3621179777967867,2.6382680010759576
2.902917779644663,10.800109643830277,2.7006243425226875,1.665495371813122,2.253070690435977,2.348487553214927
2.079254410128355,8.740686312793105,2.9903582374281914,2.045772338344075,2.3257300325349326,2.3134766218570184
2.681388644181566,11.687444176051198,2.0082064341856407,2.9320978188097504,1.858572021359023,2.6217188181501654
1.2333949081209767,8.29087857126934,2.5439560803194983,2.7363408910471874,2.3354802748442456,2.9011205608591735
1.9822939567686846,9.59521423908313,2.0009508001514873,1.680488284328138,1.2728656327841286,2.6867300576850033
2.261277017946452,8.76136711950817,1.7867243273706808,2.7308532697628505,1.2534954251128798,2.2892269538664314
2.9523128002376904,9.999293035788833,2.9630040948532708,1.1838299972762825,1.8446306427739012,2.172412190290786
1.139982894259585,11.833103848889353,1.1585845085567004,2.013039128807768,1.9239068838331486,4.2290739632330485
2.7663410734521685,8.712326140860375,2.8296401406174603,2.566255918920593,2.353778454754332,2.0242810844202697
2.0093075242375216,9.138224909374019,2.9739677024569424,1.05255452733255,2.7348385073021464,2.4696182591534486
2.798939773704446,11.95909581983036,2.8584560468986453,2.441572067935275,1.9041335161499744,2.5085944320628966
1.281007889452459,8.25854923950134,2.844012810905122,2.8364515920707745,2.1438759035735164,2.717874732570067
2.087058528925641,8.43298925629337,1.7991509084150137,1.2979168798321772,2.848734165690539,2.5118641193266336
2.069816783664659,9.900848850440504,2.995961451956882,1.0646106045313246,1.7530519447742205,2.56629970741543
2.667380457716431,9.819492608757725,2.3809290242136294,1.0245848533074404,1.9280339736908705,2.353239969675713
